match_id,team,position_bin,touches,team_touches,touch_share,outcome,outcome_binary
70287,Real Sociedad,Fullback,183,929,0.1969860064585576,Win,Win
70287,Real Sociedad,Goalkeeper,51,929,0.05489773950484392,Win,Win
70287,Real Sociedad,Striker,116,929,0.12486544671689989,Win,Win
70287,Real Sociedad,Wide Forward,218,929,0.23466092572658773,Win,Win
70296,Atlético Madrid,Attacking Midfield,78,835,0.09341317365269461,Loss,Non-Win
70296,Atlético Madrid,Center Back,87,835,0.10419161676646707,Loss,Non-Win
70296,Atlético Madrid,Defensive Midfield,153,835,0.18323353293413175,Loss,Non-Win
70296,Atlético Madrid,Fullback,139,835,0.1664670658682635,Loss,Non-Win
70296,Atlético Madrid,Goalkeeper,23,835,0.027544910179640718,Loss,Non-Win
70296,Atlético Madrid,Striker,125,835,0.1497005988023952,Loss,Non-Win
70296,Atlético Madrid,Wide Forward,230,835,0.2754491017964072,Loss,Non-Win
70296,Barcelona,Center Back,372,2595,0.14335260115606938,Win,Win
70296,Barcelona,Central Midfield,733,2595,0.28246628131021195,Win,Win
70296,Barcelona,Defensive Midfield,302,2595,0.1163776493256262,Win,Win
70296,Barcelona,Fullback,583,2595,0.22466281310211947,Win,Win
70296,Barcelona,Goalkeeper,34,2595,0.013102119460500963,Win,Win
70296,Barcelona,Striker,208,2595,0.08015414258188824,Win,Win
70296,Barcelona,Wide Forward,363,2595,0.13988439306358383,Win,Win
70300,Barcelona,Center Back,375,2056,0.1823929961089494,Draw,Non-Win
70300,Barcelona,Central Midfield,598,2056,0.2908560311284047,Draw,Non-Win
70300,Barcelona,Defensive Midfield,188,2056,0.0914396887159533,Draw,Non-Win
70300,Barcelona,Fullback,301,2056,0.14640077821011674,Draw,Non-Win
70300,Barcelona,Goalkeeper,36,2056,0.017509727626459144,Draw,Non-Win
70300,Barcelona,Striker,204,2056,0.09922178988326848,Draw,Non-Win
70300,Barcelona,Wide Forward,354,2056,0.17217898832684825,Draw,Non-Win
70300,Real Madrid,Attacking Midfield,111,910,0.12197802197802197,Draw,Non-Win
70300,Real Madrid,Center Back,139,910,0.15274725274725276,Draw,Non-Win
70300,Real Madrid,Central Midfield,180,910,0.1978021978021978,Draw,Non-Win
70300,Real Madrid,Fullback,154,910,0.16923076923076924,Draw,Non-Win
70300,Real Madrid,Goalkeeper,34,910,0.03736263736263736,Draw,Non-Win
70300,Real Madrid,Striker,84,910,0.09230769230769231,Draw,Non-Win
70300,Real Madrid,Wide Forward,208,910,0.22857142857142856,Draw,Non-Win
70304,Barcelona,Attacking Midfield,63,2359,0.026706231454005934,Win,Win
70304,Barcelona,Center Back,408,2359,0.17295464179737177,Win,Win
70304,Barcelona,Central Midfield,725,2359,0.3073336159389572,Win,Win
70304,Barcelona,Defensive Midfield,234,2359,0.09919457397202204,Win,Win
70304,Barcelona,Fullback,390,2359,0.16532428995337006,Win,Win
70304,Barcelona,Goalkeeper,53,2359,0.022467147096227214,Win,Win
70304,Barcelona,Striker,149,2359,0.06316235693090293,Win,Win
70304,Barcelona,Wide Forward,337,2359,0.14285714285714285,Win,Win
70304,RC Deportivo La Coruña,Attacking Midfield,102,1099,0.09281164695177434,Loss,Non-Win
70304,RC Deportivo La Coruña,Center Back,213,1099,0.19381255686988172,Loss,Non-Win
70304,RC Deportivo La Coruña,Central Midfield,211,1099,0.19199272065514103,Loss,Non-Win
70304,RC Deportivo La Coruña,Fullback,169,1099,0.1537761601455869,Loss,Non-Win
70304,RC Deportivo La Coruña,Goalkeeper,65,1099,0.059144676979071886,Loss,Non-Win
70304,RC Deportivo La Coruña,Striker,136,1099,0.12374886260236578,Loss,Non-Win
70304,RC Deportivo La Coruña,Wide Forward,203,1099,0.18471337579617833,Loss,Non-Win
70309,Barcelona,Center Back,432,2304,0.1875,Win,Win
70309,Barcelona,Central Midfield,556,2304,0.24131944444444445,Win,Win
70309,Barcelona,Defensive Midfield,263,2304,0.11414930555555555,Win,Win
70309,Barcelona,Fullback,465,2304,0.20182291666666666,Win,Win
70309,Barcelona,Goalkeeper,68,2304,0.029513888888888888,Win,Win
70309,Barcelona,Striker,200,2304,0.08680555555555555,Win,Win
70309,Barcelona,Wide Forward,320,2304,0.1388888888888889,Win,Win
70309,Real Zaragoza,Attacking Midfield,116,1262,0.0919175911251981,Loss,Non-Win
70309,Real Zaragoza,Center Back,191,1262,0.15134706814580032,Loss,Non-Win
70309,Real Zaragoza,Defensive Midfield,353,1262,0.2797147385103011,Loss,Non-Win
70309,Real Zaragoza,Fullback,192,1262,0.15213946117274169,Loss,Non-Win
70309,Real Zaragoza,Goalkeeper,57,1262,0.045166402535657686,Loss,Non-Win
70309,Real Zaragoza,Striker,121,1262,0.09587955625990491,Loss,Non-Win
70309,Real Zaragoza,Wide Forward,232,1262,0.1838351822503962,Loss,Non-Win
265830,Atlético Madrid,Center Back,110,974,0.11293634496919917,Draw,Non-Win
265830,Atlético Madrid,Central Midfield,213,974,0.21868583162217659,Draw,Non-Win
265830,Atlético Madrid,Fullback,157,974,0.16119096509240247,Draw,Non-Win
265830,Atlético Madrid,Goalkeeper,44,974,0.045174537987679675,Draw,Non-Win
265830,Atlético Madrid,Striker,216,974,0.22176591375770022,Draw,Non-Win
265830,Atlético Madrid,Wide Forward,234,974,0.2402464065708419,Draw,Non-Win
265830,Barcelona,Attacking Midfield,176,2124,0.08286252354048965,Draw,Non-Win
265830,Barcelona,Center Back,259,2124,0.121939736346516,Draw,Non-Win
265830,Barcelona,Central Midfield,576,2124,0.2711864406779661,Draw,Non-Win
265830,Barcelona,Defensive Midfield,208,2124,0.09792843691148775,Draw,Non-Win
265830,Barcelona,Fullback,531,2124,0.25,Draw,Non-Win
265830,Barcelona,Goalkeeper,52,2124,0.02448210922787194,Draw,Non-Win
265830,Barcelona,Striker,249,2124,0.1172316384180791,Draw,Non-Win
265830,Barcelona,Wide Forward,73,2124,0.03436911487758945,Draw,Non-Win
266160,Barcelona,Center Back,189,1866,0.10128617363344052,Win,Win
266160,Barcelona,Central Midfield,407,1866,0.21811361200428725,Win,Win
266160,Barcelona,Defensive Midfield,149,1866,0.07984994640943194,Win,Win
266160,Barcelona,Fullback,486,1866,0.2604501607717042,Win,Win
266160,Barcelona,Goalkeeper,58,1866,0.031082529474812434,Win,Win
266160,Barcelona,Striker,121,1866,0.06484458735262594,Win,Win
266160,Barcelona,Wide Forward,456,1866,0.24437299035369775,Win,Win
266160,Levante UD,Center Back,78,871,0.08955223880597014,Loss,Non-Win
266160,Levante UD,Central Midfield,171,871,0.19632606199770378,Loss,Non-Win
266160,Levante UD,Defensive Midfield,80,871,0.09184845005740529,Loss,Non-Win
266160,Levante UD,Fullback,210,871,0.24110218140068887,Loss,Non-Win
266160,Levante UD,Goalkeeper,45,871,0.05166475315729047,Loss,Non-Win
266160,Levante UD,Striker,110,871,0.12629161882893225,Loss,Non-Win
266160,Levante UD,Wide Forward,177,871,0.20321469575200918,Loss,Non-Win
266256,Atlético Madrid,Center Back,69,875,0.07885714285714286,Draw,Non-Win
266256,Atlético Madrid,Defensive Midfield,188,875,0.21485714285714286,Draw,Non-Win
266256,Atlético Madrid,Fullback,166,875,0.18971428571428572,Draw,Non-Win
266256,Atlético Madrid,Goalkeeper,20,875,0.022857142857142857,Draw,Non-Win
266256,Atlético Madrid,Striker,212,875,0.2422857142857143,Draw,Non-Win
266256,Atlético Madrid,Wide Forward,220,875,0.25142857142857145,Draw,Non-Win
266256,Barcelona,Attacking Midfield,32,1731,0.01848642403235124,Draw,Non-Win
266256,Barcelona,Center Back,286,1731,0.16522241478913924,Draw,Non-Win
266256,Barcelona,Central Midfield,369,1731,0.21317157712305027,Draw,Non-Win
266256,Barcelona,Defensive Midfield,205,1731,0.11842865395725015,Draw,Non-Win
266256,Barcelona,Fullback,455,1731,0.2628538417099942,Draw,Non-Win
266256,Barcelona,Goalkeeper,52,1731,0.03004043905257077,Draw,Non-Win
266256,Barcelona,Striker,159,1731,0.09185441941074524,Draw,Non-Win
266256,Barcelona,Wide Forward,173,1731,0.0999422299248989,Draw,Non-Win
266467,Barcelona,Center Back,279,1453,0.19201651754989676,Loss,Non-Win
266467,Barcelona,Central Midfield,298,1453,0.2050929112181693,Loss,Non-Win
266467,Barcelona,Defensive Midfield,91,1453,0.06262904335856848,Loss,Non-Win
266467,Barcelona,Fullback,225,1453,0.1548520302821748,Loss,Non-Win
266467,Barcelona,Goalkeeper,59,1453,0.040605643496214726,Loss,Non-Win
266467,Barcelona,Striker,170,1453,0.1169993117687543,Loss,Non-Win
266467,Barcelona,Wide Forward,331,1453,0.2278045423262216,Loss,Non-Win
266467,Celta Vigo,Center Back,116,1172,0.09897610921501707,Win,Win
266467,Celta Vigo,Central Midfield,33,1172,0.028156996587030716,Win,Win
266467,Celta Vigo,Defensive Midfield,217,1172,0.18515358361774745,Win,Win
266467,Celta Vigo,Fullback,173,1172,0.1476109215017065,Win,Win
266467,Celta Vigo,Goalkeeper,81,1172,0.06911262798634812,Win,Win
266467,Celta Vigo,Striker,235,1172,0.20051194539249148,Win,Win
266467,Celta Vigo,Wide Forward,317,1172,0.27047781569965873,Win,Win
266603,Barcelona,Attacking Midfield,44,2098,0.020972354623450904,Loss,Non-Win
266603,Barcelona,Center Back,423,2098,0.20162059103908483,Loss,Non-Win
266603,Barcelona,Central Midfield,398,2098,0.18970448045757865,Loss,Non-Win
266603,Barcelona,Defensive Midfield,299,2098,0.14251668255481412,Loss,Non-Win
266603,Barcelona,Fullback,399,2098,0.19018112488083888,Loss,Non-Win
266603,Barcelona,Goalkeeper,53,2098,0.025262154432793137,Loss,Non-Win
266603,Barcelona,Striker,170,2098,0.08102955195424213,Loss,Non-Win
266603,Barcelona,Wide Forward,312,2098,0.14871306005719734,Loss,Non-Win
266603,Real Valladolid,Center Back,51,757,0.06737120211360634,Win,Win
266603,Real Valladolid,Defensive Midfield,98,757,0.12945838837516513,Win,Win
266603,Real Valladolid,Fullback,118,757,0.15587846763540292,Win,Win
266603,Real Valladolid,Goalkeeper,38,757,0.05019815059445178,Win,Win
266603,Real Valladolid,Striker,265,757,0.35006605019815057,Win,Win
266603,Real Valladolid,Wide Forward,187,757,0.24702774108322326,Win,Win
266874,Athletic Club,Attacking Midfield,100,1271,0.07867820613690008,Loss,Non-Win
266874,Athletic Club,Center Back,232,1271,0.18253343823760818,Loss,Non-Win
266874,Athletic Club,Defensive Midfield,290,1271,0.22816679779701024,Loss,Non-Win
266874,Athletic Club,Fullback,226,1271,0.1778127458693942,Loss,Non-Win
266874,Athletic Club,Goalkeeper,71,1271,0.05586152635719906,Loss,Non-Win
266874,Athletic Club,Striker,104,1271,0.08182533438237609,Loss,Non-Win
266874,Athletic Club,Wide Forward,248,1271,0.1951219512195122,Loss,Non-Win
266874,Barcelona,Center Back,306,1487,0.20578345662407532,Win,Win
266874,Barcelona,Central Midfield,155,1487,0.10423671822461332,Win,Win
266874,Barcelona,Defensive Midfield,204,1487,0.13718897108271688,Win,Win
266874,Barcelona,Fullback,237,1487,0.1593813046402152,Win,Win
266874,Barcelona,Goalkeeper,135,1487,0.09078681909885676,Win,Win
266874,Barcelona,Striker,131,1487,0.08809683927370544,Win,Win
266874,Barcelona,Wide Forward,319,1487,0.21452589105581707,Win,Win
266961,Barcelona,Center Back,149,2117,0.07038261691072271,Draw,Non-Win
266961,Barcelona,Central Midfield,606,2117,0.2862541332073689,Draw,Non-Win
266961,Barcelona,Defensive Midfield,161,2117,0.07605101558809636,Draw,Non-Win
266961,Barcelona,Fullback,568,2117,0.2683042040623524,Draw,Non-Win
266961,Barcelona,Goalkeeper,57,2117,0.0269248937175248,Draw,Non-Win
266961,Barcelona,Striker,165,2117,0.07794048181388757,Draw,Non-Win
266961,Barcelona,Wide Forward,411,2117,0.19414265470004724,Draw,Non-Win
266961,RC Deportivo La Coruña,Attacking Midfield,140,979,0.14300306435137897,Draw,Non-Win
266961,RC Deportivo La Coruña,Center Back,93,979,0.09499489274770173,Draw,Non-Win
266961,RC Deportivo La Coruña,Central Midfield,195,979,0.19918283963227784,Draw,Non-Win
266961,RC Deportivo La Coruña,Defensive Midfield,99,979,0.10112359550561797,Draw,Non-Win
266961,RC Deportivo La Coruña,Fullback,161,979,0.1644535240040858,Draw,Non-Win
266961,RC Deportivo La Coruña,Goalkeeper,63,979,0.06435137895812053,Draw,Non-Win
266961,RC Deportivo La Coruña,Striker,228,979,0.23289070480081717,Draw,Non-Win
267076,Barcelona,Center Back,304,1641,0.18525289457647776,Draw,Non-Win
267076,Barcelona,Central Midfield,386,1641,0.2352224253503961,Draw,Non-Win
267076,Barcelona,Defensive Midfield,182,1641,0.11090798293723339,Draw,Non-Win
267076,Barcelona,Fullback,297,1641,0.1809872029250457,Draw,Non-Win
267076,Barcelona,Goalkeeper,48,1641,0.029250457038391225,Draw,Non-Win
267076,Barcelona,Striker,85,1641,0.0517976843388178,Draw,Non-Win
267076,Barcelona,Wide Forward,339,1641,0.20658135283363802,Draw,Non-Win
267076,Real Madrid,Attacking Midfield,142,1392,0.10201149425287356,Draw,Non-Win
267076,Real Madrid,Center Back,210,1392,0.15086206896551724,Draw,Non-Win
267076,Real Madrid,Central Midfield,42,1392,0.03017241379310345,Draw,Non-Win
267076,Real Madrid,Defensive Midfield,276,1392,0.19827586206896552,Draw,Non-Win
267076,Real Madrid,Fullback,340,1392,0.2442528735632184,Draw,Non-Win
267076,Real Madrid,Goalkeeper,35,1392,0.02514367816091954,Draw,Non-Win
267076,Real Madrid,Striker,102,1392,0.07327586206896551,Draw,Non-Win
267076,Real Madrid,Wide Forward,245,1392,0.17600574712643677,Draw,Non-Win
267502,Athletic Club,Attacking Midfield,86,1243,0.06918744971842317,Draw,Non-Win
267502,Athletic Club,Center Back,166,1243,0.1335478680611424,Draw,Non-Win
267502,Athletic Club,Defensive Midfield,264,1243,0.21238938053097345,Draw,Non-Win
267502,Athletic Club,Fullback,258,1243,0.2075623491552695,Draw,Non-Win
267502,Athletic Club,Goalkeeper,92,1243,0.07401448109412712,Draw,Non-Win
267502,Athletic Club,Striker,112,1243,0.09010458567980692,Draw,Non-Win
267502,Athletic Club,Wide Forward,265,1243,0.21319388576025744,Draw,Non-Win
267502,Barcelona,Center Back,253,1829,0.13832695462001093,Draw,Non-Win
267502,Barcelona,Central Midfield,498,1829,0.27227993439037723,Draw,Non-Win
267502,Barcelona,Defensive Midfield,168,1829,0.09185347184253691,Draw,Non-Win
267502,Barcelona,Fullback,328,1829,0.1793329688354292,Draw,Non-Win
267502,Barcelona,Goalkeeper,55,1829,0.030071077091306724,Draw,Non-Win
267502,Barcelona,Striker,195,1829,0.10661563696008748,Draw,Non-Win
267502,Barcelona,Wide Forward,332,1829,0.1815199562602515,Draw,Non-Win
267576,Atlético Madrid,Center Back,63,873,0.07216494845360824,Loss,Non-Win
267576,Atlético Madrid,Defensive Midfield,185,873,0.21191294387170675,Loss,Non-Win
267576,Atlético Madrid,Fullback,162,873,0.18556701030927836,Loss,Non-Win
267576,Atlético Madrid,Goalkeeper,26,873,0.029782359679266894,Loss,Non-Win
267576,Atlético Madrid,Striker,197,873,0.2256586483390607,Loss,Non-Win
267576,Atlético Madrid,Wide Forward,240,873,0.27491408934707906,Loss,Non-Win
267576,Barcelona,Center Back,427,2127,0.2007522331922896,Win,Win
267576,Barcelona,Central Midfield,418,2127,0.19652092148566055,Win,Win
267576,Barcelona,Defensive Midfield,186,2127,0.08744710860366714,Win,Win
267576,Barcelona,Fullback,523,2127,0.2458862247296662,Win,Win
267576,Barcelona,Goalkeeper,65,2127,0.0305594734367654,Win,Win
267576,Barcelona,Striker,104,2127,0.048895157498824636,Win,Win
267576,Barcelona,Wide Forward,404,2127,0.18993888105312648,Win,Win
267660,Barcelona,Center Back,695,2117,0.32829475673122344,Loss,Non-Win
267660,Barcelona,Central Midfield,367,2117,0.17335852621634387,Loss,Non-Win
267660,Barcelona,Defensive Midfield,398,2117,0.18800188946622579,Loss,Non-Win
267660,Barcelona,Goalkeeper,78,2117,0.03684459140292867,Loss,Non-Win
267660,Barcelona,Striker,129,2117,0.06093528578176665,Loss,Non-Win
267660,Barcelona,Wide Forward,450,2117,0.21256495040151158,Loss,Non-Win
267660,RC Deportivo La Coruña,Attacking Midfield,124,876,0.1415525114155251,Win,Win
267660,RC Deportivo La Coruña,Center Back,56,876,0.0639269406392694,Win,Win
267660,RC Deportivo La Coruña,Defensive Midfield,167,876,0.1906392694063927,Win,Win
267660,RC Deportivo La Coruña,Fullback,162,876,0.18493150684931506,Win,Win
267660,RC Deportivo La Coruña,Goalkeeper,52,876,0.0593607305936073,Win,Win
267660,RC Deportivo La Coruña,Striker,127,876,0.1449771689497717,Win,Win
267660,RC Deportivo La Coruña,Wide Forward,188,876,0.2146118721461187,Win,Win
267675,Barcelona,Center Back,327,2018,0.1620416253716551,Win,Win
267675,Barcelona,Central Midfield,562,2018,0.27849355797819625,Win,Win
267675,Barcelona,Defensive Midfield,153,2018,0.07581764122893954,Win,Win
267675,Barcelona,Fullback,430,2018,0.2130822596630327,Win,Win
267675,Barcelona,Goalkeeper,76,2018,0.03766105054509415,Win,Win
267675,Barcelona,Striker,177,2018,0.08771060455896927,Win,Win
267675,Barcelona,Wide Forward,293,2018,0.14519326065411298,Win,Win
267675,Sevilla,Attacking Midfield,143,1092,0.13095238095238096,Loss,Non-Win
267675,Sevilla,Center Back,193,1092,0.17673992673992675,Loss,Non-Win
267675,Sevilla,Central Midfield,223,1092,0.2042124542124542,Loss,Non-Win
267675,Sevilla,Fullback,199,1092,0.18223443223443223,Loss,Non-Win
267675,Sevilla,Goalkeeper,71,1092,0.06501831501831502,Loss,Non-Win
267675,Sevilla,Striker,64,1092,0.05860805860805861,Loss,Non-Win
267675,Sevilla,Wide Forward,199,1092,0.18223443223443223,Loss,Non-Win
303400,Barcelona,Center Back,818,2525,0.32396039603960397,Loss,Non-Win
303400,Barcelona,Central Midfield,553,2525,0.219009900990099,Loss,Non-Win
303400,Barcelona,Defensive Midfield,346,2525,0.13702970297029704,Loss,Non-Win
303400,Barcelona,Fullback,423,2525,0.16752475247524753,Loss,Non-Win
303400,Barcelona,Goalkeeper,50,2525,0.019801980198019802,Loss,Non-Win
303400,Barcelona,Striker,335,2525,0.13267326732673268,Loss,Non-Win
303400,Valencia,Center Back,224,907,0.24696802646085997,Win,Win
303400,Valencia,Central Midfield,173,907,0.19073869900771775,Win,Win
303400,Valencia,Fullback,187,907,0.2061742006615215,Win,Win
303400,Valencia,Goalkeeper,41,907,0.04520396912899669,Win,Win
303400,Valencia,Striker,151,907,0.16648291069459759,Win,Win
303400,Valencia,Wide Forward,131,907,0.1444321940463065,Win,Win
303430,Barcelona,Center Back,384,1950,0.19692307692307692,Win,Win
303430,Barcelona,Central Midfield,465,1950,0.23846153846153847,Win,Win
303430,Barcelona,Defensive Midfield,188,1950,0.09641025641025641,Win,Win
303430,Barcelona,Fullback,351,1950,0.18,Win,Win
303430,Barcelona,Goalkeeper,82,1950,0.04205128205128205,Win,Win
303430,Barcelona,Striker,135,1950,0.06923076923076923,Win,Win
303430,Barcelona,Wide Forward,345,1950,0.17692307692307693,Win,Win
303430,Villarreal,Attacking Midfield,112,1456,0.07692307692307693,Loss,Non-Win
303430,Villarreal,Center Back,297,1456,0.20398351648351648,Loss,Non-Win
303430,Villarreal,Central Midfield,331,1456,0.22733516483516483,Loss,Non-Win
303430,Villarreal,Fullback,321,1456,0.22046703296703296,Loss,Non-Win
303430,Villarreal,Goalkeeper,69,1456,0.04739010989010989,Loss,Non-Win
303430,Villarreal,Striker,94,1456,0.06456043956043957,Loss,Non-Win
303430,Villarreal,Wide Forward,232,1456,0.15934065934065933,Loss,Non-Win
303470,Barcelona,Center Back,392,1958,0.20020429009193055,Loss,Non-Win
303470,Barcelona,Central Midfield,50,1958,0.02553626149131767,Loss,Non-Win
303470,Barcelona,Defensive Midfield,443,1958,0.22625127681307455,Loss,Non-Win
303470,Barcelona,Fullback,303,1958,0.15474974463738508,Loss,Non-Win
303470,Barcelona,Goalkeeper,97,1958,0.04954034729315628,Loss,Non-Win
303470,Barcelona,Striker,320,1958,0.1634320735444331,Loss,Non-Win
303470,Barcelona,Wide Forward,353,1958,0.18028600612870277,Loss,Non-Win
303470,Real Madrid,Center Back,169,1493,0.11319490957803081,Win,Win
303470,Real Madrid,Central Midfield,355,1493,0.2377762893503014,Win,Win
303470,Real Madrid,Defensive Midfield,152,1493,0.10180843938379103,Win,Win
303470,Real Madrid,Fullback,342,1493,0.2290689886135298,Win,Win
303470,Real Madrid,Goalkeeper,45,1493,0.03014065639651708,Win,Win
303470,Real Madrid,Striker,153,1493,0.10247823174815807,Win,Win
303470,Real Madrid,Wide Forward,277,1493,0.1855324849296718,Win,Win
303473,Barcelona,Center Back,281,1748,0.16075514874141877,Win,Win
303473,Barcelona,Central Midfield,385,1748,0.2202517162471396,Win,Win
303473,Barcelona,Defensive Midfield,168,1748,0.09610983981693363,Win,Win
303473,Barcelona,Fullback,337,1748,0.19279176201372997,Win,Win
303473,Barcelona,Goalkeeper,89,1748,0.05091533180778032,Win,Win
303473,Barcelona,Striker,92,1748,0.05263157894736842,Win,Win
303473,Barcelona,Wide Forward,396,1748,0.22654462242562928,Win,Win
303473,Sevilla,Center Back,128,1318,0.09711684370257967,Loss,Non-Win
303473,Sevilla,Central Midfield,403,1318,0.30576631259484066,Loss,Non-Win
303473,Sevilla,Defensive Midfield,105,1318,0.07966616084977238,Loss,Non-Win
303473,Sevilla,Fullback,337,1318,0.255690440060698,Loss,Non-Win
303473,Sevilla,Goalkeeper,33,1318,0.02503793626707132,Loss,Non-Win
303473,Sevilla,Striker,100,1318,0.07587253414264036,Loss,Non-Win
303473,Sevilla,Wide Forward,212,1318,0.16084977238239756,Loss,Non-Win
303524,Atlético Madrid,Center Back,116,1045,0.11100478468899522,Loss,Non-Win
303524,Atlético Madrid,Central Midfield,288,1045,0.2755980861244019,Loss,Non-Win
303524,Atlético Madrid,Fullback,205,1045,0.19617224880382775,Loss,Non-Win
303524,Atlético Madrid,Goalkeeper,31,1045,0.02966507177033493,Loss,Non-Win
303524,Atlético Madrid,Striker,183,1045,0.17511961722488037,Loss,Non-Win
303524,Atlético Madrid,Wide Forward,222,1045,0.21244019138755982,Loss,Non-Win
303524,Barcelona,Center Back,447,2096,0.21326335877862596,Win,Win
303524,Barcelona,Central Midfield,459,2096,0.21898854961832062,Win,Win
303524,Barcelona,Defensive Midfield,200,2096,0.09541984732824428,Win,Win
303524,Barcelona,Fullback,460,2096,0.21946564885496184,Win,Win
303524,Barcelona,Goalkeeper,60,2096,0.02862595419847328,Win,Win
303524,Barcelona,Striker,114,2096,0.05438931297709924,Win,Win
303524,Barcelona,Wide Forward,356,2096,0.16984732824427481,Win,Win
303596,Barcelona,Center Back,336,1758,0.19112627986348124,Draw,Non-Win
303596,Barcelona,Central Midfield,370,1758,0.21046643913538113,Draw,Non-Win
303596,Barcelona,Defensive Midfield,196,1758,0.11149032992036405,Draw,Non-Win
303596,Barcelona,Fullback,318,1758,0.18088737201365188,Draw,Non-Win
303596,Barcelona,Goalkeeper,115,1758,0.06541524459613197,Draw,Non-Win
303596,Barcelona,Striker,117,1758,0.06655290102389079,Draw,Non-Win
303596,Barcelona,Wide Forward,306,1758,0.17406143344709898,Draw,Non-Win
303596,Real Madrid,Attacking Midfield,163,1618,0.10074165636588381,Draw,Non-Win
303596,Real Madrid,Center Back,174,1618,0.10754017305315204,Draw,Non-Win
303596,Real Madrid,Central Midfield,396,1618,0.24474660074165636,Draw,Non-Win
303596,Real Madrid,Defensive Midfield,187,1618,0.11557478368355995,Draw,Non-Win
303596,Real Madrid,Fullback,352,1618,0.21755253399258342,Draw,Non-Win
303596,Real Madrid,Goalkeeper,33,1618,0.0203955500618047,Draw,Non-Win
303596,Real Madrid,Striker,313,1618,0.1934487021013597,Draw,Non-Win
303674,Barcelona,Center Back,433,2190,0.19771689497716896,Draw,Non-Win
303674,Barcelona,Central Midfield,489,2190,0.2232876712328767,Draw,Non-Win
303674,Barcelona,Fullback,409,2190,0.1867579908675799,Draw,Non-Win
303674,Barcelona,Goalkeeper,88,2190,0.04018264840182648,Draw,Non-Win
303674,Barcelona,Striker,409,2190,0.1867579908675799,Draw,Non-Win
303674,Barcelona,Wide Forward,362,2190,0.16529680365296803,Draw,Non-Win
303674,Sevilla,Center Back,203,1192,0.17030201342281878,Draw,Non-Win
303674,Sevilla,Central Midfield,254,1192,0.21308724832214765,Draw,Non-Win
303674,Sevilla,Defensive Midfield,123,1192,0.10318791946308725,Draw,Non-Win
303674,Sevilla,Fullback,277,1192,0.23238255033557048,Draw,Non-Win
303674,Sevilla,Goalkeeper,46,1192,0.03859060402684564,Draw,Non-Win
303674,Sevilla,Striker,73,1192,0.061241610738255035,Draw,Non-Win
303674,Sevilla,Wide Forward,216,1192,0.18120805369127516,Draw,Non-Win
2275036,Everton LFC,Attacking Midfield,125,854,0.14637002341920374,Win,Win
2275036,Everton LFC,Center Back,74,854,0.08665105386416862,Win,Win
2275036,Everton LFC,Defensive Midfield,148,854,0.17330210772833723,Win,Win
2275036,Everton LFC,Fullback,144,854,0.1686182669789227,Win,Win
2275036,Everton LFC,Goalkeeper,41,854,0.04800936768149883,Win,Win
2275036,Everton LFC,Striker,108,854,0.12646370023419204,Win,Win
2275036,Everton LFC,Wide Forward,214,854,0.2505854800936768,Win,Win
2275036,Reading WFC,Attacking Midfield,106,1154,0.09185441941074524,Loss,Non-Win
2275036,Reading WFC,Center Back,241,1154,0.20883882149046792,Loss,Non-Win
2275036,Reading WFC,Central Midfield,173,1154,0.14991334488734837,Loss,Non-Win
2275036,Reading WFC,Defensive Midfield,101,1154,0.08752166377816291,Loss,Non-Win
2275036,Reading WFC,Fullback,245,1154,0.2123050259965338,Loss,Non-Win
2275036,Reading WFC,Goalkeeper,86,1154,0.07452339688041594,Loss,Non-Win
2275036,Reading WFC,Striker,202,1154,0.17504332755632582,Loss,Non-Win
2275083,Birmingham City WFC,Center Back,388,1465,0.26484641638225254,Loss,Non-Win
2275083,Birmingham City WFC,Central Midfield,208,1465,0.14197952218430035,Loss,Non-Win
2275083,Birmingham City WFC,Fullback,301,1465,0.2054607508532423,Loss,Non-Win
2275083,Birmingham City WFC,Goalkeeper,113,1465,0.07713310580204778,Loss,Non-Win
2275083,Birmingham City WFC,Striker,217,1465,0.14812286689419796,Loss,Non-Win
2275083,Birmingham City WFC,Wide Forward,238,1465,0.16245733788395905,Loss,Non-Win
2275083,Bristol City WFC,Center Back,193,960,0.20104166666666667,Win,Win
2275083,Bristol City WFC,Defensive Midfield,144,960,0.15,Win,Win
2275083,Bristol City WFC,Fullback,196,960,0.20416666666666666,Win,Win
2275083,Bristol City WFC,Goalkeeper,78,960,0.08125,Win,Win
2275083,Bristol City WFC,Striker,178,960,0.18541666666666667,Win,Win
2275083,Bristol City WFC,Wide Forward,171,960,0.178125,Win,Win
2275105,Chelsea FCW,Attacking Midfield,175,1515,0.11551155115511551,Draw,Non-Win
2275105,Chelsea FCW,Center Back,411,1515,0.2712871287128713,Draw,Non-Win
2275105,Chelsea FCW,Central Midfield,196,1515,0.12937293729372937,Draw,Non-Win
2275105,Chelsea FCW,Defensive Midfield,91,1515,0.06006600660066007,Draw,Non-Win
2275105,Chelsea FCW,Fullback,325,1515,0.2145214521452145,Draw,Non-Win
2275105,Chelsea FCW,Goalkeeper,122,1515,0.08052805280528053,Draw,Non-Win
2275105,Chelsea FCW,Striker,195,1515,0.12871287128712872,Draw,Non-Win
2275105,Manchester City WFC,Center Back,265,1308,0.20259938837920488,Draw,Non-Win
2275105,Manchester City WFC,Defensive Midfield,330,1308,0.25229357798165136,Draw,Non-Win
