match_id,team,opponent,team_xg,opp_xg,xg_diff,shots,outcome
3829418,Guingamp,Nantes,0.2876445,0.34759748,0.059952974,10,Loss
3829418,Nantes,Guingamp,0.34759748,0.2876445,0.059952974,10,Win
3829421,Saint-Étienne,Toulouse,0.625054,0.41296077,0.21209323,12,Loss
3829421,Toulouse,Saint-Étienne,0.41296077,0.625054,0.21209323,9,Win
3829425,Angers,Nantes,0.26128864,0.063407555,0.19788109,10,Draw
3829425,Nantes,Angers,0.063407555,0.26128864,0.19788109,2,Draw
3829426,Guingamp,Lyon,0.79078853,0.6175858,0.17320275,11,Loss
3829426,Lyon,Guingamp,0.6175858,0.79078853,0.17320275,11,Win
3829428,Caen,Toulouse,1.1925194,1.2694988,0.0769794,9,Win
3829428,Toulouse,Caen,1.2694988,1.1925194,0.0769794,13,Loss
3829431,Bastia,Lorient,1.6653355,1.519248,0.14608753,7,Draw
3829431,Lorient,Bastia,1.519248,1.6653355,0.14608753,12,Draw
3829435,Lyon,Rennes,0.701696,0.5137562,0.18793976,15,Loss
3829435,Rennes,Lyon,0.5137562,0.701696,0.18793976,6,Win
3829437,Angers,Gazélec Ajaccio,0.7504649,0.7755946,0.025129676,10,Win
3829437,Gazélec Ajaccio,Angers,0.7755946,0.7504649,0.025129676,8,Loss
3829438,Caen,OGC Nice,1.0263855,0.7632426,0.26314294,12,Loss
3829438,OGC Nice,Caen,0.7632426,1.0263855,0.26314294,7,Win
3829444,Caen,Lyon,1.0034062,1.1021527,0.09874654,13,Loss
3829444,Lyon,Caen,1.1021527,1.0034062,0.09874654,13,Win
3829446,Montpellier,Troyes,0.5608591,0.6946219,0.13376284,12,Draw
3829446,Troyes,Montpellier,0.6946219,0.5608591,0.13376284,8,Draw
3829453,Bordeaux,Paris Saint-Germain,1.461271,1.4590034,0.002267599,11,Draw
3829453,Paris Saint-Germain,Bordeaux,1.4590034,1.461271,0.002267599,19,Draw
3829454,Lille,Lyon,0.5750795,0.8124459,0.23736638,10,Draw
3829454,Lyon,Lille,0.8124459,0.5750795,0.23736638,13,Draw
3829456,Angers,Lorient,0.88277286,0.87934995,0.003422916,7,Loss
3829456,Lorient,Angers,0.87934995,0.88277286,0.003422916,14,Win
3829457,Montpellier,Saint-Étienne,1.0637618,1.3138735,0.2501117,17,Loss
3829457,Saint-Étienne,Montpellier,1.3138735,1.0637618,0.2501117,12,Win
3829468,Gazélec Ajaccio,Guingamp,0.74543643,1.0299124,0.28447592,7,Loss
3829468,Guingamp,Gazélec Ajaccio,1.0299124,0.74543643,0.28447592,16,Win
3829479,Caen,Lorient,1.0165707,1.2514722,0.23490155,15,Loss
3829479,Lorient,Caen,1.2514722,1.0165707,0.23490155,8,Win
3829506,Guingamp,Lille,0.5171671,0.7505493,0.23338223,9,Draw
3829506,Lille,Guingamp,0.7505493,0.5171671,0.23338223,10,Draw
3829513,Caen,Nantes,1.2545823,1.346419,0.09183669,17,Loss
3829513,Nantes,Caen,1.346419,1.2545823,0.09183669,10,Win
3829515,Bastia,Montpellier,0.7182107,0.5357015,0.18250918,13,Loss
3829515,Montpellier,Bastia,0.5357015,0.7182107,0.18250918,10,Win
3829516,Lorient,Rennes,0.97169054,0.8427783,0.12891221,10,Draw
3829516,Rennes,Lorient,0.8427783,0.97169054,0.12891221,11,Draw
3829520,AS Monaco,Stade de Reims,1.2336396,1.0709864,0.16265321,16,Win
3829520,Stade de Reims,AS Monaco,1.0709864,1.2336396,0.16265321,13,Loss
3829521,Bordeaux,Troyes,0.8519744,0.9309872,0.07901275,15,Win
3829521,Troyes,Bordeaux,0.9309872,0.8519744,0.07901275,11,Loss
3835332,Netherlands Women's,Portugal Women's,1.3688623,1.2374308,0.13143146,18,Win
3835332,Portugal Women's,Netherlands Women's,1.2374308,1.3688623,0.13143146,10,Loss
3835334,Iceland Women's,Italy Women's,1.297178,1.1555974,0.14158058,10,Draw
3835334,Italy Women's,Iceland Women's,1.1555974,1.297178,0.14158058,21,Draw
3835337,Denmark Women's,Spain Women's,0.7739588,0.8511761,0.07721728,9,Loss
3835337,Spain Women's,Denmark Women's,0.8511761,0.7739588,0.07721728,15,Win
3837839,Paris Saint-Germain,Stade de Reims,1.719714,1.9074428,0.18772876,12,Draw
3837839,Stade de Reims,Paris Saint-Germain,1.9074428,1.719714,0.18772876,17,Draw
3837918,Paris Saint-Germain,Rennes,1.5896716,1.3586413,0.23103034,17,Loss
3837918,Rennes,Paris Saint-Germain,1.3586413,1.5896716,0.23103034,10,Win
3837947,Lens,Paris Saint-Germain,1.7146206,1.5001256,0.21449494,14,Loss
3837947,Paris Saint-Germain,Lens,1.5001256,1.7146206,0.21449494,15,Win
3844384,England Women's,Spain Women's,1.0743903,1.1360266,0.06163633,10,Win
3844384,Spain Women's,England Women's,1.1360266,1.0743903,0.06163633,18,Loss
3845507,France Women's,Germany Women's,0.63076055,0.8625591,0.23179853,14,Loss
3845507,Germany Women's,France Women's,0.8625591,0.63076055,0.23179853,11,Win
3847567,England Women's,Germany Women's,1.680991,1.7584671,0.077476025,13,Win
3847567,Germany Women's,England Women's,1.7584671,1.680991,0.077476025,15,Loss
3857257,Australia,Denmark,0.46972337,0.73715466,0.2674313,8,Win
3857257,Denmark,Australia,0.73715466,0.46972337,0.2674313,14,Loss
3857270,Portugal,Uruguay,1.213734,1.216681,0.0029469728,15,Win
3857270,Uruguay,Portugal,1.216681,1.213734,0.0029469728,11,Loss
3857272,England,United States,0.46063834,0.514287,0.05364865,8,Draw
3857272,United States,England,0.514287,0.46063834,0.05364865,10,Draw
3857275,France,Tunisia,0.4769894,0.298347,0.17864239,10,Loss
3857275,Tunisia,France,0.298347,0.4769894,0.17864239,5,Win
3857278,Iran,United States,0.92078996,1.1696546,0.24886465,4,Loss
3857278,United States,Iran,1.1696546,0.92078996,0.24886465,12,Win
3857287,South Korea,Uruguay,0.49299255,0.41729432,0.07569823,7,Draw
3857287,Uruguay,South Korea,0.41729432,0.49299255,0.07569823,10,Draw
3857289,Argentina,Mexico,0.32520413,0.20639166,0.11881247,5,Win
3857289,Mexico,Argentina,0.20639166,0.32520413,0.11881247,4,Loss
3857293,Ghana,Uruguay,1.3926941,1.6365584,0.2438643,9,Loss
3857293,Uruguay,Ghana,1.6365584,1.3926941,0.2438643,12,Win
3857297,Poland,Saudi Arabia,1.7341725,1.9719765,0.23780406,9,Win
3857297,Saudi Arabia,Poland,1.9719765,1.7341725,0.23780406,17,Loss
3857299,Ghana,South Korea,1.1805358,1.3677928,0.18725705,7,Win
3857299,South Korea,Ghana,1.3677928,1.1805358,0.18725705,21,Loss
3857301,Qatar,Senegal,0.96008617,0.9029646,0.057121575,10,Loss
3857301,Senegal,Qatar,0.9029646,0.96008617,0.057121575,12,Win
3869117,Netherlands,United States,1.4819481,1.6520976,0.17014945,11,Win
3869117,United States,Netherlands,1.6520976,1.4819481,0.17014945,18,Loss
3869118,England,Senegal,1.0200235,0.9728064,0.04721707,8,Win
3869118,Senegal,England,0.9728064,1.0200235,0.04721707,10,Loss
3869219,Croatia,Japan,3.9883976,4.2029767,0.2145791,21,Draw
3869219,Japan,Croatia,4.2029767,3.9883976,0.2145791,17,Draw
3869486,Morocco,Portugal,0.9720229,0.7441207,0.22790217,9,Win
3869486,Portugal,Morocco,0.7441207,0.9720229,0.22790217,12,Loss
3869684,Croatia,Morocco,0.849269,0.99145716,0.14218819,12,Win
3869684,Morocco,Croatia,0.99145716,0.849269,0.14218819,9,Loss
3877060,Inter Miami,New York Red Bulls,1.3837819,1.1085987,0.2751832,6,Win
3877060,New York Red Bulls,Inter Miami,1.1085987,1.3837819,0.2751832,13,Loss
3877072,Inter Miami,Nashville SC,0.66662693,0.5504003,0.11622661,13,Draw
3877072,Nashville SC,Inter Miami,0.5504003,0.66662693,0.11622661,7,Draw
3877090,Inter Miami,LAFC,1.7875688,1.8658696,0.07830083,9,Win
3877090,LAFC,Inter Miami,1.8658696,1.7875688,0.07830083,22,Loss
3877115,Inter Miami,Toronto FC,1.0278976,0.7802011,0.24769652,13,Win
3877115,Toronto FC,Inter Miami,0.7802011,1.0278976,0.24769652,8,Loss
3877194,Charlotte,Inter Miami,0.9843875,1.1023064,0.11791885,11,Win
3877194,Inter Miami,Charlotte,1.1023064,0.9843875,0.11791885,11,Loss
3878541,AS Roma,Hellas Verona,1.1142521,1.0052913,0.10896075,21,Draw
3878541,Hellas Verona,AS Roma,1.0052913,1.1142521,0.10896075,12,Draw
3878551,AC Milan,Empoli,0.81729394,0.98397136,0.16667742,6,Win
3878551,Empoli,AC Milan,0.98397136,0.81729394,0.16667742,19,Loss
3878555,AS Roma,Juventus,1.2035307,1.0248959,0.17863476,18,Win
3878555,Juventus,AS Roma,1.0248959,1.2035307,0.17863476,10,Loss
3878556,Fiorentina,Torino,0.6382041,0.6165524,0.021651685,8,Loss
3878556,Torino,Fiorentina,0.6165524,0.6382041,0.021651685,10,Win
3878592,Fiorentina,Genoa,0.88803536,1.1063516,0.21831626,11,Win
3878592,Genoa,Fiorentina,1.1063516,0.88803536,0.21831626,13,Loss
3878595,Lazio,Udinese,0.8070049,0.8202029,0.0131979585,15,Win
3878595,Udinese,Lazio,0.8202029,0.8070049,0.0131979585,11,Loss
3878596,Hellas Verona,Torino,1.6922357,1.5073755,0.18486023,12,Draw
3878596,Torino,Hellas Verona,1.5073755,1.6922357,0.18486023,10,Draw
3878597,Empoli,Napoli,1.2064192,1.1189045,0.08751476,16,Draw
3878597,Napoli,Empoli,1.1189045,1.2064192,0.08751476,18,Draw
3878599,Atalanta,Sassuolo,1.2017635,1.389637,0.18787348,9,Draw
3878599,Sassuolo,Atalanta,1.389637,1.2017635,0.18787348,10,Draw
3878600,AC Milan,Inter Milan,1.067549,1.1847993,0.11725032,20,Loss
3878600,Inter Milan,AC Milan,1.1847993,1.067549,0.11725032,16,Win
3878602,AC Milan,Palermo,1.0198057,1.1645111,0.14470541,18,Win
3878602,Palermo,AC Milan,1.1645111,1.0198057,0.14470541,13,Loss
3878603,Empoli,Udinese,0.65700835,0.83168894,0.17468059,12,Win
3878603,Udinese,Empoli,0.83168894,0.65700835,0.17468059,8,Loss
3878610,Atalanta,Hellas Verona,0.75254583,0.8043509,0.05180508,15,Draw
3878610,Hellas Verona,Atalanta,0.8043509,0.75254583,0.05180508,10,Draw
3878611,Chievo,Inter Milan,0.87093765,0.93819153,0.06725389,15,Loss
3878611,Inter Milan,Chievo,0.93819153,0.87093765,0.06725389,14,Win
3879546,Atalanta,Empoli,0.40051904,0.41742006,0.016901016,13,Win
3879546,Empoli,Atalanta,0.41742006,0.40051904,0.016901016,10,Loss
3879549,AC Milan,Genoa,0.8719605,0.9029461,0.030985594,12,Loss
3879549,Genoa,AC Milan,0.9029461,0.8719605,0.030985594,11,Win
3879554,Palermo,Torino,0.6226448,0.7191604,0.096515596,11,Loss
3879554,Torino,Palermo,0.7191604,0.6226448,0.096515596,10,Win
3879557,Chievo,Hellas Verona,1.5185376,1.3218997,0.19663799,17,Draw
3879557,Hellas Verona,Chievo,1.3218997,1.5185376,0.19663799,10,Draw
3879569,Bologna,Palermo,1.635735,1.6426785,0.0069434643,17,Loss
3879569,Palermo,Bologna,1.6426785,1.635735,0.0069434643,11,Win
3879589,Carpi,Frosinone,0.7956966,0.8194264,0.023729801,12,Loss
3879589,Frosinone,Carpi,0.8194264,0.7956966,0.023729801,8,Win
3879590,Genoa,Torino,1.3682845,1.6167543,0.24846983,10,Draw
3879590,Torino,Genoa,1.6167543,1.3682845,0.24846983,16,Draw
3879591,Juventus,Sassuolo,0.5275934,0.24639922,0.28119415,14,Loss
3879591,Sassuolo,Juventus,0.24639922,0.5275934,0.28119415,7,Win
3879596,Empoli,Sampdoria,0.71391857,0.89808387,0.1841653,17,Draw
3879596,Sampdoria,Empoli,0.89808387,0.71391857,0.1841653,14,Draw
3879601,Atalanta,Bologna,1.24097,1.4485866,0.20761657,11,Loss
3879601,Bologna,Atalanta,1.4485866,1.24097,0.20761657,10,Win
3879605,Empoli,Palermo,0.94884557,0.8635525,0.085293055,14,Win
3879605,Palermo,Empoli,0.8635525,0.94884557,0.085293055,15,Loss
3879606,Chievo,Sampdoria,1.1778991,1.074111,0.10378814,15,Draw
3879606,Sampdoria,Chievo,1.074111,1.1778991,0.10378814,10,Draw
3879619,Genoa,Sassuolo,0.7778795,0.7855221,0.0076426268,14,Win
3879619,Sassuolo,Genoa,0.7855221,0.7778795,0.0076426268,10,Loss
3879622,Carpi,Chievo,1.0169414,0.7913974,0.22554404,19,Loss
3879622,Chievo,Carpi,0.7913974,1.0169414,0.22554404,9,Win
3879625,Sampdoria,Udinese,0.5053055,0.6833462,0.17804068,10,Loss
3879625,Udinese,Sampdoria,0.6833462,0.5053055,0.17804068,10,Win
3879631,Chievo,Udinese,1.6994278,1.8016878,0.10225999,13,Loss
3879631,Udinese,Chievo,1.8016878,1.6994278,0.10225999,16,Win
3879635,Inter Milan,Napoli,0.78059006,0.9915561,0.21096605,12,Loss
3879635,Napoli,Inter Milan,0.9915561,0.78059006,0.21096605,12,Win
3879637,Juventus,Lazio,0.23399885,0.42823538,0.19423653,7,Win
3879637,Lazio,Juventus,0.42823538,0.23399885,0.19423653,11,Loss
3879640,Chievo,Frosinone,1.1120147,0.8488754,0.26313925,10,Win
3879640,Frosinone,Chievo,0.8488754,1.1120147,0.26313925,14,Loss
3879645,Bologna,Napoli,1.5777557,1.6827846,0.10502887,11,Win
3879645,Napoli,Bologna,1.6827846,1.5777557,0.10502887,16,Loss
3879650,Carpi,Empoli,1.1278813,0.95624894,0.17163235,15,Loss
3879650,Empoli,Carpi,0.95624894,1.1278813,0.17163235,13,Win
3879655,Lazio,Sampdoria,0.78386074,0.6981247,0.08573604,14,Draw
3879655,Sampdoria,Lazio,0.6981247,0.78386074,0.08573604,11,Draw
3879663,Hellas Verona,Sassuolo,1.297654,1.178876,0.11877799,11,Draw
3879663,Sassuolo,Hellas Verona,1.178876,1.297654,0.11877799,16,Draw
3879669,Napoli,Torino,0.9858192,1.1585381,0.17271888,17,Win
3879669,Torino,Napoli,1.1585381,0.9858192,0.17271888,9,Loss
3879674,AC Milan,Bologna,1.9329529,1.7000014,0.23295152,19,Loss
3879674,Bologna,AC Milan,1.7000014,1.9329529,0.23295152,9,Win
3879681,Inter Milan,Sassuolo,1.8346721,1.7217855,0.11288655,22,Loss
3879681,Sassuolo,Inter Milan,1.7217855,1.8346721,0.11288655,15,Win
3879689,Carpi,Sampdoria,1.7782136,1.4999961,0.27821755,9,Win
3879689,Sampdoria,Carpi,1.4999961,1.7782136,0.27821755,12,Loss
3879690,AC Milan,Fiorentina,1.2965012,1.3175136,0.021012425,4,Win
3879690,Fiorentina,AC Milan,1.3175136,1.2965012,0.021012425,15,Loss
3879697,Atalanta,Frosinone,1.0545183,0.8268796,0.22763872,18,Draw
3879697,Frosinone,Atalanta,0.8268796,1.0545183,0.22763872,11,Draw
3879698,AC Milan,Empoli,1.220143,1.2032402,0.016902804,10,Draw
3879698,Empoli,AC Milan,1.2032402,1.220143,0.016902804,16,Draw
3879712,AC Milan,Inter Milan,1.9062891,1.6719481,0.23434103,14,Win
3879712,Inter Milan,AC Milan,1.6719481,1.9062891,0.23434103,12,Loss
3879717,AS Roma,Sassuolo,1.8789046,1.7356404,0.14326417,13,Win
3879717,Sassuolo,AS Roma,1.7356404,1.8789046,0.14326417,18,Loss
3879722,Atalanta,Hellas Verona,1.8993104,1.799408,0.09990239,18,Loss
3879722,Hellas Verona,Atalanta,1.799408,1.8993104,0.09990239,13,Win
3879727,Genoa,Lazio,0.42706078,0.54361624,0.11655545,6,Draw
3879727,Lazio,Genoa,0.54361624,0.42706078,0.11655545,10,Draw
3879728,Bologna,Fiorentina,0.82321715,0.92653733,0.10332018,12,Draw
3879728,Fiorentina,Bologna,0.92653733,0.82321715,0.10332018,12,Draw
3879732,Chievo,Torino,1.0972748,0.91136616,0.18590862,8,Win
3879732,Torino,Chievo,0.91136616,1.0972748,0.18590862,12,Loss
3879735,Atalanta,Empoli,0.79094005,0.52095485,0.2699852,11,Draw
3879735,Empoli,Atalanta,0.52095485,0.79094005,0.2699852,9,Draw
3879739,Juventus,Napoli,0.49266794,0.24513835,0.2475296,12,Win
3879739,Napoli,Juventus,0.24513835,0.49266794,0.2475296,8,Loss
3879749,Inter Milan,Sampdoria,1.090096,0.8814554,0.20864058,8,Win
3879749,Sampdoria,Inter Milan,0.8814554,1.090096,0.20864058,19,Loss
3879752,Genoa,Udinese,2.2274475,1.9505124,0.2769351,22,Win
3879752,Udinese,Genoa,1.9505124,2.2274475,0.2769351,13,Loss
3879755,Frosinone,Lazio,0.6455556,0.71413726,0.06858164,9,Draw
3879755,Lazio,Frosinone,0.71413726,0.6455556,0.06858164,18,Draw
3879765,Fiorentina,Napoli,0.7527269,0.8349709,0.08224398,12,Draw
3879765,Napoli,Fiorentina,0.8349709,0.7527269,0.08224398,6,Draw
3879771,AC Milan,Sassuolo,0.992394,1.0859795,0.09358549,14,Loss
3879771,Sassuolo,AC Milan,1.0859795,0.992394,0.09358549,15,Win
3879775,Empoli,Genoa,1.2902669,1.3385855,0.048318624,10,Loss
3879775,Genoa,Empoli,1.3385855,1.2902669,0.048318624,15,Win
3879780,Fiorentina,Hellas Verona,0.692801,0.58804417,0.10475683,10,Draw
3879780,Hellas Verona,Fiorentina,0.58804417,0.692801,0.10475683,12,Draw
3879785,Atalanta,Lazio,0.8766948,0.96707636,0.09038156,11,Loss
3879785,Lazio,Atalanta,0.96707636,0.8766948,0.09038156,5,Win
3879788,Empoli,Palermo,0.6348666,0.624301,0.010565579,12,Draw
3879788,Palermo,Empoli,0.624301,0.6348666,0.010565579,13,Draw
3879790,Juventus,Torino,1.392002,1.5293353,0.13733327,14,Win
3879790,Torino,Juventus,1.5293353,1.392002,0.13733327,10,Loss
3879795,Carpi,Hellas Verona,1.264532,1.038938,0.22559392,11,Win
3879795,Hellas Verona,Carpi,1.038938,1.264532,0.22559392,10,Loss
3879797,Carpi,Sassuolo,1.324155,1.4528009,0.1286459,11,Loss
3879797,Sassuolo,Carpi,1.4528009,1.324155,0.1286459,9,Win
3879801,Inter Milan,Torino,1.7584393,1.7561891,0.0022501945,12,Loss
3879801,Torino,Inter Milan,1.7561891,1.7584393,0.0022501945,13,Win
3879806,Bologna,Hellas Verona,0.6412351,0.4146437,0.22659141,9,Loss
3879806,Hellas Verona,Bologna,0.4146437,0.6412351,0.22659141,4,Win
3879815,Atalanta,Torino,0.7396456,0.64329016,0.09635544,16,Loss
3879815,Torino,Atalanta,0.64329016,0.7396456,0.09635544,5,Win
3879821,Fiorentina,Sassuolo,1.2142203,1.4883739,0.2741536,13,Win
3879821,Sassuolo,Fiorentina,1.4883739,1.2142203,0.2741536,9,Loss
3879828,AS Roma,Torino,2.2852018,2.052369,0.23283267,21,Win
3879828,Torino,AS Roma,2.052369,2.2852018,0.23283267,14,Loss
3879829,Empoli,Hellas Verona,2.3642075,2.1389945,0.22521305,12,Win
3879829,Hellas Verona,Empoli,2.1389945,2.3642075,0.22521305,22,Loss
3879830,Genoa,Inter Milan,1.1396724,1.0675635,0.072108865,16,Win
3879830,Inter Milan,Genoa,1.0675635,1.1396724,0.072108865,17,Loss
3879840,Bologna,Genoa,0.9241118,0.6468326,0.2772792,11,Win
3879840,Genoa,Bologna,0.6468326,0.9241118,0.2772792,5,Loss
3879841,Frosinone,Palermo,1.1099741,0.9024119,0.20756227,18,Loss
3879841,Palermo,Frosinone,0.9024119,1.1099741,0.20756227,7,Win
3879843,Sassuolo,Torino,0.87877905,1.0613555,0.18257642,12,Win
3879843,Torino,Sassuolo,1.0613555,0.87877905,0.18257642,16,Loss
3879847,Torino,Udinese,1.298292,1.3978068,0.09951472,15,Win
3879847,Udinese,Torino,1.3978068,1.298292,0.09951472,13,Loss
3879848,Chievo,Fiorentina,0.9088484,0.8908363,0.018012106,10,Draw
3879848,Fiorentina,Chievo,0.8908363,0.9088484,0.018012106,20,Draw
3879849,Bologna,Empoli,0.8637434,0.86966664,0.0059232116,16,Draw
3879849,Empoli,Bologna,0.86966664,0.8637434,0.0059232116,5,Draw
3879868,Inter Milan,Sassuolo,1.3774483,1.4379392,0.060490847,12,Loss
3879868,Sassuolo,Inter Milan,1.4379392,1.3774483,0.060490847,9,Win
3879871,Carpi,Udinese,1.3452834,1.3669252,0.02164185,10,Win
3879871,Udinese,Carpi,1.3669252,1.3452834,0.02164185,15,Loss
3879872,Bologna,Chievo,0.44861463,0.41969103,0.0289236,16,Draw
3879872,Chievo,Bologna,0.41969103,0.44861463,0.0289236,6,Draw
3879874,Fiorentina,Lazio,1.4847243,1.56069,0.07596576,16,Win
3879874,Lazio,Fiorentina,1.56069,1.4847243,0.07596576,16,Loss
3879875,Hellas Verona,Palermo,0.7337645,0.66821826,0.065546274,14,Loss
3879875,Palermo,Hellas Verona,0.66821826,0.7337645,0.065546274,5,Win
3888719,Brazil,Netherlands,0.9625695,0.7538893,0.20868015,14,Loss
3888719,Netherlands,Brazil,0.7538893,0.9625695,0.20868015,12,Win
3889082,Boca Juniors,River Plate,1.4757248,1.3828647,0.0928601,12,Win
3889082,River Plate,Boca Juniors,1.3828647,1.4757248,0.0928601,12,Loss
3889149,Argentina,Germany,1.3937601,1.3805774,0.01318264,11,Win
3889149,Germany,Argentina,1.3805774,1.3937601,0.01318264,11,Loss
3890262,Darmstadt 98,Hannover 96,1.7706305,1.6548696,0.11576092,11,Draw
3890262,Hannover 96,Darmstadt 98,1.6548696,1.7706305,0.11576092,14,Draw
3890263,FSV Mainz 05,Ingolstadt,0.6158129,0.74301654,0.12720364,11,Loss
3890263,Ingolstadt,FSV Mainz 05,0.74301654,0.6158129,0.12720364,14,Win
3890264,Schalke 04,Werder Bremen,1.2825285,0.986701,0.2958275,16,Win
3890264,Werder Bremen,Schalke 04,0.986701,1.2825285,0.2958275,15,Loss
3890266,FC Köln,VfB Stuttgart,2.2197084,2.380079,0.16037059,8,Win
3890266,VfB Stuttgart,FC Köln,2.380079,2.2197084,0.16037059,28,Loss
3890267,Eintracht Frankfurt,Wolfsburg,0.964066,0.9117987,0.052267313,13,Loss
3890267,Wolfsburg,Eintracht Frankfurt,0.9117987,0.964066,0.052267313,8,Win
3890268,Hertha Berlin,Werder Bremen,0.87496585,0.82974803,0.045217812,10,Draw
3890268,Werder Bremen,Hertha Berlin,0.82974803,0.87496585,0.045217812,9,Draw
3890272,Augsburg,Eintracht Frankfurt,1.2463897,1.3066812,0.06029141,14,Draw
3890272,Eintracht Frankfurt,Augsburg,1.3066812,1.2463897,0.06029141,11,Draw
3890276,Borussia Mönchengladbach,FSV Mainz 05,1.2665299,1.3246249,0.05809498,15,Loss
3890276,FSV Mainz 05,Borussia Mönchengladbach,1.3246249,1.2665299,0.05809498,12,Win
3890281,Augsburg,Ingolstadt,0.80815184,0.7613422,0.046809614,10,Loss
3890281,Ingolstadt,Augsburg,0.7613422,0.80815184,0.046809614,16,Win
3890290,Hertha Berlin,VfB Stuttgart,1.1530755,1.0504346,0.10264087,8,Win
3890290,VfB Stuttgart,Hertha Berlin,1.0504346,1.1530755,0.10264087,12,Loss
3890295,FSV Mainz 05,Hoffenheim,1.2786973,1.3896419,0.11094463,12,Win
3890295,Hoffenheim,FSV Mainz 05,1.3896419,1.2786973,0.11094463,13,Loss
3890300,Ingolstadt,Werder Bremen,1.3959783,1.4439282,0.04794991,13,Win
3890300,Werder Bremen,Ingolstadt,1.4439282,1.3959783,0.04794991,14,Loss
3890308,Augsburg,Borussia Mönchengladbach,1.9195094,1.7409304,0.17857897,11,Loss
3890308,Borussia Mönchengladbach,Augsburg,1.7409304,1.9195094,0.17857897,21,Win
3890311,Eintracht Frankfurt,Schalke 04,1.6636081,1.5849563,0.078651786,18,Loss
3890311,Schalke 04,Eintracht Frankfurt,1.5849563,1.6636081,0.078651786,13,Win
3890314,Augsburg,Hoffenheim,1.742847,1.5156541,0.22719288,26,Loss
3890314,Hoffenheim,Augsburg,1.5156541,1.742847,0.22719288,11,Win
3890320,Eintracht Frankfurt,Hertha Berlin,1.2828681,1.5529448,0.27007663,12,Draw
3890320,Hertha Berlin,Eintracht Frankfurt,1.5529448,1.2828681,0.27007663,15,Draw
3890327,Hoffenheim,VfB Stuttgart,1.5871102,1.7921675,0.20505738,11,Draw
3890327,VfB Stuttgart,Hoffenheim,1.7921675,1.5871102,0.20505738,18,Draw
3890328,FC Köln,Schalke 04,1.0826429,0.91591555,0.16672736,12,Win
3890328,Schalke 04,FC Köln,0.91591555,1.0826429,0.16672736,16,Loss
3890343,Hertha Berlin,Ingolstadt,0.8697406,0.87834615,0.00860554,5,Win
3890343,Ingolstadt,Hertha Berlin,0.87834615,0.8697406,0.00860554,19,Loss
3890345,Eintracht Frankfurt,Hannover 96,0.79151386,0.6500735,0.14144033,5,Win
3890345,Hannover 96,Eintracht Frankfurt,0.6500735,0.79151386,0.14144033,10,Loss
3890360,Darmstadt 98,Hamburger SV,1.1498306,1.3308113,0.18098068,15,Draw
3890360,Hamburger SV,Darmstadt 98,1.3308113,1.1498306,0.18098068,8,Draw
3890363,Borussia Mönchengladbach,Ingolstadt,0.96765614,0.87722075,0.090435386,11,Draw
3890363,Ingolstadt,Borussia Mönchengladbach,0.87722075,0.96765614,0.090435386,14,Draw
3890365,Borussia Dortmund,Schalke 04,1.6473117,1.4781,0.16921175,14,Win
3890365,Schalke 04,Borussia Dortmund,1.4781,1.6473117,0.16921175,9,Loss
3890377,Borussia Mönchengladbach,Hoffenheim,1.4351382,1.5327232,0.09758496,16,Draw
3890377,Hoffenheim,Borussia Mönchengladbach,1.5327232,1.4351382,0.09758496,18,Draw
3890379,Hamburger SV,Werder Bremen,1.2854824,1.1500279,0.13545454,13,Win
3890379,Werder Bremen,Hamburger SV,1.1500279,1.2854824,0.13545454,14,Loss
3890386,FSV Mainz 05,Hamburger SV,0.89521366,1.1246618,0.22944814,11,Win
3890386,Hamburger SV,FSV Mainz 05,1.1246618,0.89521366,0.22944814,20,Loss
3890390,Bayer Leverkusen,Hertha Berlin,0.9687379,1.0117748,0.043036878,7,Loss
3890390,Hertha Berlin,Bayer Leverkusen,1.0117748,0.9687379,0.043036878,10,Win
3890392,VfB Stuttgart,Werder Bremen,1.1219057,0.8722311,0.24967456,11,Draw
3890392,Werder Bremen,VfB Stuttgart,0.8722311,1.1219057,0.24967456,7,Draw
3890397,Hannover 96,Hoffenheim,1.4567733,1.3787731,0.07800019,19,Loss
3890397,Hoffenheim,Hannover 96,1.3787731,1.4567733,0.07800019,14,Win
3890400,FC Köln,Werder Bremen,1.263812,1.4364468,0.17263484,12,Draw
3890400,Werder Bremen,FC Köln,1.4364468,1.263812,0.17263484,10,Draw
3890402,Augsburg,Schalke 04,1.0337154,1.2225422,0.1888268,22,Win
3890402,Schalke 04,Augsburg,1.2225422,1.0337154,0.1888268,15,Loss
3890403,Hoffenheim,Schalke 04,0.8939998,0.98624253,0.09224272,18,Loss
3890403,Schalke 04,Hoffenheim,0.98624253,0.8939998,0.09224272,16,Win
3890408,VfB Stuttgart,Wolfsburg,1.4595464,1.4277418,0.03180468,9,Win
3890408,Wolfsburg,VfB Stuttgart,1.4277418,1.4595464,0.03180468,17,Loss
3890409,Bayer Leverkusen,Ingolstadt,0.7685838,0.7343144,0.034269392,9,Win
3890409,Ingolstadt,Bayer Leverkusen,0.7343144,0.7685838,0.034269392,12,Loss
3890414,Augsburg,Hertha Berlin,1.0285493,0.7666909,0.2618584,12,Draw
3890414,Hertha Berlin,Augsburg,0.7666909,1.0285493,0.2618584,12,Draw
3890432,Schalke 04,Wolfsburg,0.621452,0.740058,0.11860603,15,Win
