match_id,team,position_bin,progressive_distance,team_progressive_distance,progressive_distance_share,outcome,outcome_binary
3825639,Villarreal,Striker,420.40002,4795.0,0.08767467,Draw,Non-Win
3825639,Villarreal,Wide Forward,702.0,4795.0,0.14640251,Draw,Non-Win
3825644,Celta Vigo,Center Back,1180.4,5821.3,0.20277259,Win,Win
3825644,Celta Vigo,Central Midfield,1151.0,5821.3,0.19772217,Win,Win
3825644,Celta Vigo,Defensive Midfield,368.69998,5821.3,0.063336365,Win,Win
3825644,Celta Vigo,Fullback,1043.3,5821.3,0.17922115,Win,Win
3825644,Celta Vigo,Goalkeeper,1313.0,5821.3,0.225551,Win,Win
3825644,Celta Vigo,Striker,143.3,5821.3,0.024616497,Win,Win
3825644,Celta Vigo,Wide Forward,621.60004,5821.3,0.10678028,Win,Win
3825644,Real Sociedad,Attacking Midfield,209.40001,5516.0,0.03796229,Loss,Non-Win
3825644,Real Sociedad,Center Back,805.9,5516.0,0.14610225,Loss,Non-Win
3825644,Real Sociedad,Defensive Midfield,733.69995,5516.0,0.13301304,Loss,Non-Win
3825644,Real Sociedad,Fullback,1304.8,5516.0,0.23654823,Loss,Non-Win
3825644,Real Sociedad,Goalkeeper,1949.7,5516.0,0.35346264,Loss,Non-Win
3825644,Real Sociedad,Striker,12.299995,5516.0,0.002229876,Loss,Non-Win
3825644,Real Sociedad,Wide Forward,500.19998,5516.0,0.09068165,Loss,Non-Win
3825652,Las Palmas,Center Back,843.4,5791.5,0.14562722,Win,Win
3825652,Las Palmas,Defensive Midfield,604.39996,5791.5,0.10435983,Win,Win
3825652,Las Palmas,Fullback,1020.8,5791.5,0.17625831,Win,Win
3825652,Las Palmas,Goalkeeper,2064.3,5791.5,0.35643616,Win,Win
3825652,Las Palmas,Striker,578.6,5791.5,0.09990503,Win,Win
3825652,Las Palmas,Wide Forward,680.0,5791.5,0.117413454,Win,Win
3825652,Real Sociedad,Attacking Midfield,391.8,6178.1,0.063417554,Loss,Non-Win
3825652,Real Sociedad,Center Back,1322.5,6178.1,0.21406257,Loss,Non-Win
3825652,Real Sociedad,Defensive Midfield,1177.8,6178.1,0.19064113,Loss,Non-Win
3825652,Real Sociedad,Fullback,1388.0,6178.1,0.22466454,Loss,Non-Win
3825652,Real Sociedad,Goalkeeper,1110.8,6178.1,0.17979638,Loss,Non-Win
3825652,Real Sociedad,Striker,66.20001,6178.1,0.01071527,Loss,Non-Win
3825652,Real Sociedad,Wide Forward,721.0,6178.1,0.11670254,Loss,Non-Win
3825654,Celta Vigo,Center Back,1644.1,5107.9,0.32187396,Loss,Non-Win
3825654,Celta Vigo,Central Midfield,731.9,5107.9,0.14328785,Loss,Non-Win
3825654,Celta Vigo,Defensive Midfield,538.3,5107.9,0.10538577,Loss,Non-Win
3825654,Celta Vigo,Fullback,629.8,5107.9,0.123299204,Loss,Non-Win
3825654,Celta Vigo,Goalkeeper,810.4,5107.9,0.15865621,Loss,Non-Win
3825654,Celta Vigo,Striker,144.70001,5107.9,0.02832867,Loss,Non-Win
3825654,Celta Vigo,Wide Forward,608.7,5107.9,0.11916835,Loss,Non-Win
3825654,Valencia,Center Back,882.1,4915.8,0.1794418,Win,Win
3825654,Valencia,Central Midfield,503.69998,4915.8,0.10246552,Win,Win
3825654,Valencia,Defensive Midfield,413.8,4915.8,0.08417755,Win,Win
3825654,Valencia,Fullback,1020.7,4915.8,0.20763661,Win,Win
3825654,Valencia,Goalkeeper,1724.5,4915.8,0.3508076,Win,Win
3825654,Valencia,Striker,101.0,4915.8,0.020545995,Win,Win
3825654,Valencia,Wide Forward,270.0,4915.8,0.05492494,Win,Win
3825657,Málaga,Center Back,1237.5,5134.4,0.24102135,Loss,Non-Win
3825657,Málaga,Defensive Midfield,1428.3,5134.4,0.27818248,Loss,Non-Win
3825657,Málaga,Fullback,955.6,5134.4,0.18611717,Loss,Non-Win
3825657,Málaga,Goalkeeper,829.8,5134.4,0.16161577,Loss,Non-Win
3825657,Málaga,Striker,212.79999,5134.4,0.041445933,Loss,Non-Win
3825657,Málaga,Wide Forward,470.4,5134.4,0.09161732,Loss,Non-Win
3825657,Real Betis,Attacking Midfield,340.40002,5156.6997,0.06601122,Win,Win
3825657,Real Betis,Center Back,725.89996,5156.6997,0.14076832,Win,Win
3825657,Real Betis,Defensive Midfield,646.89996,5156.6997,0.12544845,Win,Win
3825657,Real Betis,Fullback,1027.8999,5156.6997,0.1993329,Win,Win
3825657,Real Betis,Goalkeeper,1746.4,5156.6997,0.33866623,Win,Win
3825657,Real Betis,Striker,69.600006,5156.6997,0.013497006,Win,Win
3825657,Real Betis,Wide Forward,599.6,5156.6997,0.116275914,Win,Win
3825659,Athletic Club,Attacking Midfield,265.1,5545.3003,0.047806248,Win,Win
3825659,Athletic Club,Center Back,901.9,5545.3003,0.16264224,Win,Win
3825659,Athletic Club,Defensive Midfield,950.4,5545.3003,0.17138837,Win,Win
3825659,Athletic Club,Fullback,642.0,5545.3003,0.115773715,Win,Win
3825659,Athletic Club,Goalkeeper,2266.2,5545.3003,0.40867037,Win,Win
3825659,Athletic Club,Striker,222.0,5545.3003,0.0400339,Win,Win
3825659,Athletic Club,Wide Forward,297.7,5545.3003,0.053685103,Win,Win
3825659,Espanyol,Attacking Midfield,209.8,4898.7,0.04282769,Loss,Non-Win
3825659,Espanyol,Center Back,1042.2,4898.7,0.2127503,Loss,Non-Win
3825659,Espanyol,Central Midfield,162.4,4898.7,0.03315165,Loss,Non-Win
3825659,Espanyol,Defensive Midfield,909.9,4898.7,0.18574315,Loss,Non-Win
3825659,Espanyol,Fullback,1104.9,4898.7,0.22554964,Loss,Non-Win
3825659,Espanyol,Goalkeeper,1015.2,4898.7,0.20723864,Loss,Non-Win
3825659,Espanyol,Striker,138.0,4898.7,0.028170738,Loss,Non-Win
3825659,Espanyol,Wide Forward,316.3,4898.7,0.06456815,Loss,Non-Win
3825662,Celta Vigo,Attacking Midfield,383.1,5705.6,0.06714456,Loss,Non-Win
3825662,Celta Vigo,Center Back,1005.1,5705.6,0.17616026,Loss,Non-Win
3825662,Celta Vigo,Defensive Midfield,1253.9,5705.6,0.21976654,Loss,Non-Win
3825662,Celta Vigo,Fullback,842.2,5705.6,0.14760937,Loss,Non-Win
3825662,Celta Vigo,Goalkeeper,1304.6,5705.6,0.22865254,Loss,Non-Win
3825662,Celta Vigo,Striker,139.30002,5705.6,0.024414614,Loss,Non-Win
3825662,Celta Vigo,Wide Forward,777.4,5705.6,0.1362521,Loss,Non-Win
3825662,RC Deportivo La Coruña,Attacking Midfield,74.9,5365.4,0.013959818,Win,Win
3825662,RC Deportivo La Coruña,Center Back,843.5,5365.4,0.15721102,Win,Win
3825662,RC Deportivo La Coruña,Defensive Midfield,508.80002,5365.4,0.09482984,Win,Win
3825662,RC Deportivo La Coruña,Fullback,1312.6,5365.4,0.24464159,Win,Win
3825662,RC Deportivo La Coruña,Goalkeeper,1750.1,5365.4,0.32618257,Win,Win
3825662,RC Deportivo La Coruña,Striker,269.19998,5365.4,0.05017333,Win,Win
3825662,RC Deportivo La Coruña,Wide Forward,606.3,5365.4,0.11300182,Win,Win
3825663,Espanyol,Attacking Midfield,409.69998,5402.4,0.075836666,Win,Win
3825663,Espanyol,Center Back,905.7,5402.4,0.16764772,Win,Win
3825663,Espanyol,Defensive Midfield,705.0,5402.4,0.13049756,Win,Win
3825663,Espanyol,Fullback,1155.3,5402.4,0.21384941,Win,Win
3825663,Espanyol,Goalkeeper,1142.5,5402.4,0.21148008,Win,Win
3825663,Espanyol,Striker,135.6,5402.4,0.025099957,Win,Win
3825663,Espanyol,Wide Forward,948.6,5402.4,0.17558862,Win,Win
3825663,Málaga,Center Back,1175.2001,5352.1,0.21957737,Loss,Non-Win
3825663,Málaga,Defensive Midfield,1581.3999,5352.1,0.29547277,Loss,Non-Win
3825663,Málaga,Fullback,885.9,5352.1,0.16552381,Loss,Non-Win
3825663,Málaga,Goalkeeper,682.5,5352.1,0.12752004,Loss,Non-Win
3825663,Málaga,Striker,170.4,5352.1,0.03183797,Loss,Non-Win
3825663,Málaga,Wide Forward,856.7,5352.1,0.160068,Loss,Non-Win
3825664,Real Sociedad,Attacking Midfield,225.69998,5752.9,0.039232384,Win,Win
3825664,Real Sociedad,Center Back,1070.0,5752.9,0.18599315,Win,Win
3825664,Real Sociedad,Defensive Midfield,842.9,5752.9,0.14651741,Win,Win
3825664,Real Sociedad,Fullback,1226.7999,5752.9,0.21324897,Win,Win
3825664,Real Sociedad,Goalkeeper,1842.1,5752.9,0.32020372,Win,Win
3825664,Real Sociedad,Striker,50.9,5752.9,0.008847712,Win,Win
3825664,Real Sociedad,Wide Forward,494.5,5752.9,0.08595665,Win,Win
3825664,Sevilla,Attacking Midfield,227.39998,5390.9,0.042182192,Loss,Non-Win
3825664,Sevilla,Center Back,1533.7,5390.9,0.28449795,Loss,Non-Win
3825664,Sevilla,Defensive Midfield,726.6,5390.9,0.13478269,Loss,Non-Win
3825664,Sevilla,Fullback,1061.0,5390.9,0.19681315,Loss,Non-Win
3825664,Sevilla,Goalkeeper,1139.0,5390.9,0.21128199,Loss,Non-Win
3825664,Sevilla,Striker,168.1,5390.9,0.03118218,Loss,Non-Win
3825664,Sevilla,Wide Forward,535.1,5390.9,0.09925986,Loss,Non-Win
3825668,Levante UD,Center Back,986.10004,5419.1,0.18196748,Win,Win
3825668,Levante UD,Central Midfield,550.7,5419.1,0.10162204,Win,Win
3825668,Levante UD,Defensive Midfield,476.6,5419.1,0.08794818,Win,Win
3825668,Levante UD,Fullback,1034.4,5419.1,0.1908804,Win,Win
3825668,Levante UD,Goalkeeper,1555.3,5419.1,0.28700337,Win,Win
3825668,Levante UD,Striker,191.0,5419.1,0.035245705,Win,Win
3825668,Levante UD,Wide Forward,625.0,5419.1,0.115332805,Win,Win
3825668,Sporting Gijón,Attacking Midfield,322.69998,5911.3,0.05459036,Loss,Non-Win
3825668,Sporting Gijón,Center Back,1895.4,5911.3,0.32064015,Loss,Non-Win
3825668,Sporting Gijón,Central Midfield,98.3,5911.3,0.016629169,Loss,Non-Win
3825668,Sporting Gijón,Defensive Midfield,643.1,5911.3,0.108791634,Loss,Non-Win
3825668,Sporting Gijón,Fullback,947.5,5911.3,0.16028623,Loss,Non-Win
3825668,Sporting Gijón,Goalkeeper,1193.1,5911.3,0.20183378,Loss,Non-Win
3825668,Sporting Gijón,Striker,131.59999,5911.3,0.022262447,Loss,Non-Win
3825668,Sporting Gijón,Wide Forward,679.6,5911.3,0.11496625,Loss,Non-Win
3825686,Athletic Club,Attacking Midfield,403.1,5691.4,0.07082616,Draw,Non-Win
3825686,Athletic Club,Center Back,755.4,5691.4,0.13272658,Draw,Non-Win
3825686,Athletic Club,Defensive Midfield,953.9,5691.4,0.16760376,Draw,Non-Win
3825686,Athletic Club,Fullback,986.4,5691.4,0.17331412,Draw,Non-Win
3825686,Athletic Club,Goalkeeper,2096.8,5691.4,0.3684155,Draw,Non-Win
3825686,Athletic Club,Striker,95.2,5691.4,0.016726991,Draw,Non-Win
3825686,Athletic Club,Wide Forward,400.6,5691.4,0.0703869,Draw,Non-Win
3825686,Málaga,Center Back,1314.1,5797.0,0.22668621,Draw,Non-Win
3825686,Málaga,Defensive Midfield,1091.1,5797.0,0.18821804,Draw,Non-Win
3825686,Málaga,Fullback,1546.6,5797.0,0.26679316,Draw,Non-Win
3825686,Málaga,Goalkeeper,650.8,5797.0,0.11226496,Draw,Non-Win
3825686,Málaga,Striker,165.30002,5797.0,0.028514752,Draw,Non-Win
3825686,Málaga,Wide Forward,1029.1,5797.0,0.17752285,Draw,Non-Win
3825687,Espanyol,Attacking Midfield,453.5,5751.4,0.078850366,Draw,Non-Win
3825687,Espanyol,Center Back,1362.4,5751.4,0.23688146,Draw,Non-Win
3825687,Espanyol,Defensive Midfield,760.1,5751.4,0.13215913,Draw,Non-Win
3825687,Espanyol,Fullback,1057.4,5751.4,0.1838509,Draw,Non-Win
3825687,Espanyol,Goalkeeper,1235.4,5751.4,0.21479988,Draw,Non-Win
3825687,Espanyol,Striker,174.7,5751.4,0.030375212,Draw,Non-Win
3825687,Espanyol,Wide Forward,707.9,5751.4,0.123083085,Draw,Non-Win
3825687,Levante UD,Center Back,942.4,5354.3,0.17600808,Draw,Non-Win
3825687,Levante UD,Central Midfield,788.2,5354.3,0.1472088,Draw,Non-Win
3825687,Levante UD,Defensive Midfield,725.6,5354.3,0.13551725,Draw,Non-Win
3825687,Levante UD,Fullback,745.4,5354.3,0.13921522,Draw,Non-Win
3825687,Levante UD,Goalkeeper,979.4,5354.3,0.18291841,Draw,Non-Win
3825687,Levante UD,Striker,284.90002,5354.3,0.053209577,Draw,Non-Win
3825687,Levante UD,Wide Forward,888.39996,5354.3,0.16592272,Draw,Non-Win
3825696,Málaga,Center Back,1664.6,7449.7,0.22344524,Win,Win
3825696,Málaga,Defensive Midfield,773.9,7449.7,0.10388338,Win,Win
3825696,Málaga,Fullback,1494.5,7449.7,0.2006121,Win,Win
3825696,Málaga,Goalkeeper,2070.7,7449.7,0.2779575,Win,Win
3825696,Málaga,Striker,718.1,7449.7,0.09639314,Win,Win
3825696,Málaga,Wide Forward,727.9,7449.7,0.097708635,Win,Win
3825696,Rayo Vallecano,Attacking Midfield,515.1,6929.9,0.07433008,Loss,Non-Win
3825696,Rayo Vallecano,Center Back,1058.7999,6929.9,0.1527872,Loss,Non-Win
3825696,Rayo Vallecano,Defensive Midfield,999.5,6929.9,0.14423008,Loss,Non-Win
3825696,Rayo Vallecano,Fullback,1722.2,6929.9,0.24851729,Loss,Non-Win
3825696,Rayo Vallecano,Goalkeeper,1537.1,6929.9,0.22180696,Loss,Non-Win
3825696,Rayo Vallecano,Striker,190.90002,6929.9,0.0275473,Loss,Non-Win
3825696,Rayo Vallecano,Wide Forward,906.3,6929.9,0.13078111,Loss,Non-Win
3825702,Real Sociedad,Center Back,1408.3,5616.0,0.25076568,Loss,Non-Win
3825702,Real Sociedad,Central Midfield,884.4,5616.0,0.15747863,Loss,Non-Win
3825702,Real Sociedad,Defensive Midfield,812.3,5616.0,0.14464031,Loss,Non-Win
3825702,Real Sociedad,Fullback,1177.4,5616.0,0.20965101,Loss,Non-Win
3825702,Real Sociedad,Goalkeeper,677.5,5616.0,0.12063746,Loss,Non-Win
3825702,Real Sociedad,Striker,115.09999,5616.0,0.020495012,Loss,Non-Win
3825702,Real Sociedad,Wide Forward,541.0,5616.0,0.09633191,Loss,Non-Win
3825702,Villarreal,Center Back,1088.6,5339.2,0.20388821,Win,Win
3825702,Villarreal,Defensive Midfield,507.2,5339.2,0.094995506,Win,Win
3825702,Villarreal,Fullback,853.6,5339.2,0.15987413,Win,Win
3825702,Villarreal,Goalkeeper,2035.1,5339.2,0.38116196,Win,Win
3825702,Villarreal,Striker,404.3,5339.2,0.07572295,Win,Win
3825702,Villarreal,Wide Forward,450.4,5339.2,0.0843572,Win,Win
3825713,Valencia,Center Back,946.0,5028.5,0.18812767,Loss,Non-Win
3825713,Valencia,Central Midfield,779.5,5028.5,0.1550164,Loss,Non-Win
3825713,Valencia,Defensive Midfield,804.80005,5028.5,0.16004774,Loss,Non-Win
3825713,Valencia,Fullback,967.4,5028.5,0.19238342,Loss,Non-Win
3825713,Valencia,Goalkeeper,1303.9,5028.5,0.259302,Loss,Non-Win
3825713,Valencia,Striker,226.9,5028.5,0.0451228,Loss,Non-Win
3825713,Villarreal,Center Back,888.7,4498.8,0.19754158,Win,Win
3825713,Villarreal,Defensive Midfield,773.7,4498.8,0.1719792,Win,Win
3825713,Villarreal,Fullback,1125.2,4498.8,0.25011113,Win,Win
3825713,Villarreal,Goalkeeper,808.1,4498.8,0.17962568,Win,Win
3825713,Villarreal,Striker,320.1,4498.8,0.071152315,Win,Win
3825713,Villarreal,Wide Forward,583.0,4498.8,0.12959012,Win,Win
3825716,Rayo Vallecano,Attacking Midfield,187.0,5943.1,0.03146506,Draw,Non-Win
3825716,Rayo Vallecano,Center Back,1240.6,5943.1,0.20874627,Draw,Non-Win
3825716,Rayo Vallecano,Central Midfield,768.60004,5943.1,0.12932645,Draw,Non-Win
3825716,Rayo Vallecano,Defensive Midfield,282.40002,5943.1,0.047517292,Draw,Non-Win
3825716,Rayo Vallecano,Fullback,888.7,5943.1,0.14953475,Draw,Non-Win
3825716,Rayo Vallecano,Goalkeeper,1903.3,5943.1,0.32025373,Draw,Non-Win
3825716,Rayo Vallecano,Striker,158.59999,5943.1,0.026686408,Draw,Non-Win
3825716,Rayo Vallecano,Wide Forward,513.9,5943.1,0.08647003,Draw,Non-Win
3825716,Real Sociedad,Attacking Midfield,490.0,6451.4,0.07595251,Draw,Non-Win
3825716,Real Sociedad,Center Back,1291.6,6451.4,0.20020461,Draw,Non-Win
3825716,Real Sociedad,Defensive Midfield,761.3,6451.4,0.118005395,Draw,Non-Win
3825716,Real Sociedad,Fullback,1047.7,6451.4,0.16239886,Draw,Non-Win
3825716,Real Sociedad,Goalkeeper,2106.3,6451.4,0.32648727,Draw,Non-Win
3825716,Real Sociedad,Striker,140.2,6451.4,0.021731718,Draw,Non-Win
3825716,Real Sociedad,Wide Forward,614.3,6451.4,0.09521964,Draw,Non-Win
3825725,Getafe,Attacking Midfield,271.0,5331.9,0.050826162,Win,Win
3825725,Getafe,Center Back,790.7,5331.9,0.1482961,Win,Win
3825725,Getafe,Defensive Midfield,926.7,5331.9,0.17380297,Win,Win
3825725,Getafe,Fullback,1308.2,5331.9,0.24535343,Win,Win
3825725,Getafe,Goalkeeper,1116.7,5331.9,0.20943753,Win,Win
3825725,Getafe,Striker,109.2,5331.9,0.020480504,Win,Win
3825725,Getafe,Wide Forward,809.4,5331.9,0.1518033,Win,Win
3825725,Real Betis,Center Back,953.9,5204.3,0.18329075,Loss,Non-Win
3825725,Real Betis,Defensive Midfield,429.2,5204.3,0.08247027,Loss,Non-Win
3825725,Real Betis,Fullback,1043.2,5204.3,0.20044963,Loss,Non-Win
3825725,Real Betis,Goalkeeper,1504.0,5204.3,0.2889918,Loss,Non-Win
3825725,Real Betis,Striker,251.00002,5204.3,0.048229355,Loss,Non-Win
3825725,Real Betis,Wide Forward,1023.0,5204.3,0.19656824,Loss,Non-Win
3825733,Málaga,Center Back,1103.3,4934.3,0.2235981,Loss,Non-Win
3825733,Málaga,Defensive Midfield,623.69995,4934.3,0.1264009,Loss,Non-Win
3825733,Málaga,Fullback,1027.5,4934.3,0.20823623,Loss,Non-Win
3825733,Málaga,Goalkeeper,1049.2,4934.3,0.21263401,Loss,Non-Win
3825733,Málaga,Striker,690.5,4934.3,0.1399388,Loss,Non-Win
3825733,Málaga,Wide Forward,440.1,4934.3,0.08919199,Loss,Non-Win
3825733,Sevilla,Attacking Midfield,546.0,5509.3,0.09910515,Win,Win
3825733,Sevilla,Center Back,974.5,5509.3,0.17688273,Win,Win
3825733,Sevilla,Defensive Midfield,800.1,5509.3,0.14522716,Win,Win
3825733,Sevilla,Fullback,1012.9,5509.3,0.18385276,Win,Win
3825733,Sevilla,Goalkeeper,1309.1,5509.3,0.2376164,Win,Win
3825733,Sevilla,Striker,123.9,5509.3,0.022489246,Win,Win
3825733,Sevilla,Wide Forward,742.80005,5509.3,0.13482659,Win,Win
3825735,Real Betis,Attacking Midfield,317.09998,5761.3,0.05503966,Draw,Non-Win
3825735,Real Betis,Center Back,1064.0,5761.3,0.18468055,Draw,Non-Win
3825735,Real Betis,Defensive Midfield,608.6,5761.3,0.10563588,Draw,Non-Win
3825735,Real Betis,Fullback,1248.3,5761.3,0.21666986,Draw,Non-Win
3825735,Real Betis,Goalkeeper,1700.6,5761.3,0.29517645,Draw,Non-Win
3825735,Real Betis,Striker,169.20001,5761.3,0.029368374,Draw,Non-Win
3825735,Real Betis,Wide Forward,653.5,5761.3,0.11342926,Draw,Non-Win
3825735,Villarreal,Center Back,1197.7,4966.8,0.24114117,Draw,Non-Win
3825735,Villarreal,Defensive Midfield,1200.6,4966.8,0.24172506,Draw,Non-Win
3825735,Villarreal,Fullback,1022.39996,4966.8,0.20584682,Draw,Non-Win
3825735,Villarreal,Goalkeeper,640.8,4966.8,0.12901667,Draw,Non-Win
3825735,Villarreal,Striker,212.0,4966.8,0.04268342,Draw,Non-Win
3825735,Villarreal,Wide Forward,693.3,4966.8,0.13958687,Draw,Non-Win
3825744,Espanyol,Attacking Midfield,350.69998,5278.8,0.06643555,Draw,Non-Win
3825744,Espanyol,Center Back,1438.1,5278.8,0.27242935,Draw,Non-Win
3825744,Espanyol,Defensive Midfield,727.60004,5278.8,0.13783437,Draw,Non-Win
3825744,Espanyol,Fullback,815.10004,5278.8,0.15441011,Draw,Non-Win
3825744,Espanyol,Goalkeeper,1178.7001,5278.8,0.2232894,Draw,Non-Win
3825744,Espanyol,Striker,71.600006,5278.8,0.013563691,Draw,Non-Win
3825744,Espanyol,Wide Forward,697.0,5278.8,0.1320376,Draw,Non-Win
3825744,Villarreal,Center Back,1200.5,5105.9,0.23512016,Draw,Non-Win
3825744,Villarreal,Defensive Midfield,969.3,5105.9,0.18983921,Draw,Non-Win
3825744,Villarreal,Fullback,1121.1,5105.9,0.21956952,Draw,Non-Win
3825744,Villarreal,Goalkeeper,702.9,5105.9,0.13766427,Draw,Non-Win
3825744,Villarreal,Striker,273.19998,5105.9,0.053506725,Draw,Non-Win
3825744,Villarreal,Wide Forward,838.9,5105.9,0.16430013,Draw,Non-Win
3825745,RC Deportivo La Coruña,Attacking Midfield,441.9,6481.4,0.06817971,Draw,Non-Win
3825745,RC Deportivo La Coruña,Center Back,1033.2,6481.4,0.15941,Draw,Non-Win
3825745,RC Deportivo La Coruña,Defensive Midfield,1097.5,6481.4,0.1693307,Draw,Non-Win
3825745,RC Deportivo La Coruña,Fullback,1079.5,6481.4,0.16655353,Draw,Non-Win
3825745,RC Deportivo La Coruña,Goalkeeper,2084.0,6481.4,0.32153547,Draw,Non-Win
3825745,RC Deportivo La Coruña,Striker,271.5,6481.4,0.041889098,Draw,Non-Win
3825745,RC Deportivo La Coruña,Wide Forward,473.8,6481.4,0.07310149,Draw,Non-Win
3825745,Valencia,Attacking Midfield,412.2,6386.3,0.06454442,Draw,Non-Win
3825745,Valencia,Center Back,1470.1,6386.3,0.2301959,Draw,Non-Win
3825745,Valencia,Defensive Midfield,944.5,6386.3,0.14789471,Draw,Non-Win
3825745,Valencia,Fullback,1132.1,6386.3,0.1772701,Draw,Non-Win
3825745,Valencia,Goalkeeper,1832.5,6386.3,0.28694236,Draw,Non-Win
3825745,Valencia,Striker,126.7,6386.3,0.019839345,Draw,Non-Win
3825745,Valencia,Wide Forward,468.2,6386.3,0.07331319,Draw,Non-Win
3825751,Athletic Club,Attacking Midfield,240.29999,5541.5,0.04336371,Win,Win
3825751,Athletic Club,Center Back,999.9,5541.5,0.18043852,Win,Win
3825751,Athletic Club,Defensive Midfield,1020.60004,5541.5,0.18417397,Win,Win
3825751,Athletic Club,Fullback,1156.3,5541.5,0.20866193,Win,Win
3825751,Athletic Club,Goalkeeper,1838.7,5541.5,0.33180547,Win,Win
3825751,Athletic Club,Striker,61.199997,5541.5,0.011043941,Win,Win
3825751,Athletic Club,Wide Forward,224.49998,5541.5,0.040512495,Win,Win
3825751,Getafe,Attacking Midfield,220.6,6097.0,0.03618173,Loss,Non-Win
3825751,Getafe,Center Back,2097.4,6097.0,0.34400523,Loss,Non-Win
3825751,Getafe,Defensive Midfield,746.60004,6097.0,0.122453675,Loss,Non-Win
3825751,Getafe,Fullback,1340.9,6097.0,0.21992783,Loss,Non-Win
3825751,Getafe,Goalkeeper,992.5,6097.0,0.16278498,Loss,Non-Win
3825751,Getafe,Striker,92.399994,6097.0,0.015154993,Loss,Non-Win
3825751,Getafe,Wide Forward,606.6,6097.0,0.09949155,Loss,Non-Win
3825758,RC Deportivo La Coruña,Attacking Midfield,451.5,7118.2,0.06342895,Draw,Non-Win
3825758,RC Deportivo La Coruña,Center Back,1321.7,7118.2,0.18567896,Draw,Non-Win
3825758,RC Deportivo La Coruña,Defensive Midfield,913.8,7118.2,0.12837514,Draw,Non-Win
3825758,RC Deportivo La Coruña,Fullback,1184.0,7118.2,0.16633418,Draw,Non-Win
3825758,RC Deportivo La Coruña,Goalkeeper,2686.6,7118.2,0.3774269,Draw,Non-Win
3825758,RC Deportivo La Coruña,Striker,172.30002,7118.2,0.02420556,Draw,Non-Win
3825758,RC Deportivo La Coruña,Wide Forward,388.3,7118.2,0.054550305,Draw,Non-Win
3825758,Rayo Vallecano,Attacking Midfield,472.1,6153.7,0.07671807,Draw,Non-Win
3825758,Rayo Vallecano,Center Back,1391.4,6153.7,0.22610787,Draw,Non-Win
3825758,Rayo Vallecano,Defensive Midfield,500.0,6153.7,0.08125193,Draw,Non-Win
3825758,Rayo Vallecano,Fullback,954.10004,6153.7,0.15504493,Draw,Non-Win
3825758,Rayo Vallecano,Goalkeeper,1786.2999,6153.7,0.2902806,Draw,Non-Win
3825758,Rayo Vallecano,Striker,115.9,6153.7,0.018834196,Draw,Non-Win
3825758,Rayo Vallecano,Wide Forward,933.9,6153.7,0.15176235,Draw,Non-Win
3825766,Real Betis,Center Back,847.2,5127.1,0.1652396,Win,Win
3825766,Real Betis,Defensive Midfield,899.0,5127.1,0.17534278,Win,Win
3825766,Real Betis,Fullback,971.3,5127.1,0.18944432,Win,Win
3825766,Real Betis,Goalkeeper,1357.9,5127.1,0.26484758,Win,Win
3825766,Real Betis,Striker,211.00002,5127.1,0.04115387,Win,Win
3825766,Real Betis,Wide Forward,840.7,5127.1,0.16397184,Win,Win
3825766,Valencia,Attacking Midfield,379.40002,5391.1,0.07037525,Loss,Non-Win
3825766,Valencia,Center Back,1309.8,5391.1,0.24295598,Loss,Non-Win
3825766,Valencia,Defensive Midfield,768.8,5391.1,0.1426054,Loss,Non-Win
3825766,Valencia,Fullback,1072.1,5391.1,0.19886479,Loss,Non-Win
3825766,Valencia,Goalkeeper,1119.0,5391.1,0.20756431,Loss,Non-Win
3825766,Valencia,Striker,174.2,5391.1,0.032312512,Loss,Non-Win
3825766,Valencia,Wide Forward,567.8,5391.1,0.10532173,Loss,Non-Win
3825768,Rayo Vallecano,Attacking Midfield,279.4,5434.1,0.051416054,Draw,Non-Win
3825768,Rayo Vallecano,Center Back,1541.0,5434.1,0.28357962,Draw,Non-Win
3825768,Rayo Vallecano,Defensive Midfield,1042.4,5434.1,0.19182569,Draw,Non-Win
3825768,Rayo Vallecano,Fullback,1173.2,5434.1,0.2158959,Draw,Non-Win
3825768,Rayo Vallecano,Goalkeeper,661.3,5434.1,0.12169448,Draw,Non-Win
3825768,Rayo Vallecano,Striker,10.0,5434.1,0.0018402311,Draw,Non-Win
3825768,Rayo Vallecano,Wide Forward,726.8,5434.1,0.133748,Draw,Non-Win
3825768,Sporting Gijón,Attacking Midfield,280.40002,5131.0,0.05464822,Draw,Non-Win
3825768,Sporting Gijón,Center Back,747.9,5131.0,0.14576106,Draw,Non-Win
3825768,Sporting Gijón,Defensive Midfield,797.10004,5131.0,0.15534984,Draw,Non-Win
3825768,Sporting Gijón,Fullback,1170.4,5131.0,0.22810368,Draw,Non-Win
3825768,Sporting Gijón,Goalkeeper,1539.7999,5131.0,0.30009744,Draw,Non-Win
3825768,Sporting Gijón,Striker,50.699997,5131.0,0.009881115,Draw,Non-Win
3825768,Sporting Gijón,Wide Forward,544.69995,5131.0,0.10615864,Draw,Non-Win
3825770,Athletic Club,Attacking Midfield,239.1,4907.2,0.048724324,Loss,Non-Win
3825770,Athletic Club,Center Back,854.7,4907.2,0.17417264,Loss,Non-Win
3825770,Athletic Club,Defensive Midfield,888.7,4907.2,0.18110123,Loss,Non-Win
3825770,Athletic Club,Fullback,1109.8,4907.2,0.22615749,Loss,Non-Win
